Account Number,Suite,House Number,Street Name,Garage,Neighbourhood ID,Neighbourhood,Ward,Assessed Value,Latitude,Longitude,Point Location,Assessment Class % 1,Assessment Class % 2,Assessment Class % 3,Assessment Class 1,Assessment Class 2,Assessment Class 3
1203819,403,2628,MILL WOODS ROAD EAST NW,N,6770,WEINLOS,Sspomitapi Ward,75500,53.45885364,-113.408218,POINT (-113.40821799717817 53.45885364204667),100,,,RESIDENTIAL,,
1031301,202,11026,106 STREET NW,N,1030,CENTRAL MCDOUGALL,O-day'min Ward,136500,53.55774385,-113.5034466,POINT (-113.50344656834223 53.557743851684336),100,,,RESIDENTIAL,,
1316660,,,,N,1150,OLIVER,O-day'min Ward,8000,53.54014479,-113.5272548,POINT (-113.52725484458843 53.540144793026066),100,,,RESIDENTIAL,,
1016013,,10419,16 AVENUE NW,Y,5030,BEARSPAW,Ipiihkoohkanipiaohtsi Ward,396500,53.44608219,-113.4951038,POINT (-113.49510377061104 53.44608219203734),100,,,RESIDENTIAL,,
1035740,,9531,178 AVENUE NW,N,2450,LAGO LINDO,tastawiyiniwak Ward,288000,53.63980123,-113.4902865,POINT (-113.49028645480843 53.63980122848811),100,,,RESIDENTIAL,,
1136993,,15413,80 AVENUE NW,Y,4280,LYNNWOOD,sipiwiyiniwak Ward,405500,53.51347241,-113.589321,POINT (-113.58932103137053 53.513472406633284),100,,,RESIDENTIAL,,
1254770,,10,HUNTINGTON HILL NW,N,5170,EMPIRE PARK,papastew Ward,140000,53.48548453,-113.497699,POINT (-113.49769898515218 53.48548453282371),100,,,RESIDENTIAL,,
1190537,,8801,162 STREET NW,Y,4310,MEADOWLARK PARK,sipiwiyiniwak Ward,349000,53.52274602,-113.6010209,POINT (-113.60102091741453 53.5227460166156),100,,,RESIDENTIAL,,
1100346,,2504,153 AVENUE NE,N,2690,RURAL NORTH EAST SOUTH STURGEON,Dene Ward,31000,53.61761918,-113.3027708,POINT (-113.30277082735077 53.61761917545146),100,,,FARMLAND,,
1307974,,9733,150 STREET NW,Y,4580,WEST JASPER PLACE,Nakota Isga Ward,487000,53.53559959,-113.5792902,POINT (-113.57929017496895 53.53559958912509),100,,,RESIDENTIAL,,
1130194,,7406,188 STREET NW,N,4270,LYMBURN,sipiwiyiniwak Ward,300500,53.5090726,-113.6490688,POINT (-113.64906876423412 53.50907260406156),100,,,RESIDENTIAL,,
1266154,,9106,150 STREET NW,Y,4230,JASPER PARK,sipiwiyiniwak Ward,340500,53.52521319,-113.5802896,POINT (-113.58028957752516 53.52521318643824),100,,,RESIDENTIAL,,
1310820,,9202,149 STREET NW,N,4500,SHERWOOD,sipiwiyiniwak Ward,396000,53.52687479,-113.578511,POINT (-113.57851102437984 53.526874788427904),100,,,COMMERCIAL,,
1181262,,7503,190 STREET NW,N,4270,LYMBURN,sipiwiyiniwak Ward,350500,53.50987662,-113.651077,POINT (-113.6510770362919 53.5098766186522),100,,,RESIDENTIAL,,
1107572,,13919,MARK MESSIER TRAIL NW,N,3360,RAMPART INDUSTRIAL,Anirniq Ward,783500,53.60135136,-113.5759097,POINT (-113.57590970805168 53.60135135788277),100,,,COMMERCIAL,,
1204031,,15802,93 AVENUE NW,Y,4310,MEADOWLARK PARK,sipiwiyiniwak Ward,358000,53.52856853,-113.5938883,POINT (-113.59388827899728 53.52856852946215),100,,,RESIDENTIAL,,
1033778,,9637,108 AVENUE NW,N,1140,MCCAULEY,O-day'min Ward,19295000,53.55368116,-113.4887667,POINT (-113.48876672999772 53.553681164689195),100,,,OTHER RESIDENTIAL,,
1104413,,15011,77 AVENUE NW,Y,4430,RIO TERRACE,sipiwiyiniwak Ward,518500,53.51035108,-113.5808565,POINT (-113.5808565028717 53.510351083314944),100,,,RESIDENTIAL,,
1084441,,,,N,1150,OLIVER,O-day'min Ward,8000,53.54077191,-113.532136,POINT (-113.5321360279101 53.540771906982826),100,,,RESIDENTIAL,,
1174770,,8115,189A STREET NW,Y,4020,ALDERGROVE,Nakota Isga Ward,385000,53.51467095,-113.649487,POINT (-113.64948697756732 53.51467095483282),100,,,RESIDENTIAL,,
1044007,906,10045,117 STREET NW,N,1150,OLIVER,O-day'min Ward,167500,53.54005148,-113.5226128,POINT (-113.52261283073618 53.540051481661735),100,,,RESIDENTIAL,,
1254804,,12,HUNTINGTON HILL NW,N,5170,EMPIRE PARK,papastew Ward,138000,53.48548453,-113.497699,POINT (-113.49769898515218 53.48548453282371),100,,,RESIDENTIAL,,
1325034,307,12411,LANSDOWNE DRIVE NW,N,5260,LANSDOWNE,papastew Ward,64000,53.48394901,-113.5433527,POINT (-113.5433526699777 53.483949010595346),100,,,RESIDENTIAL,,
1104322,,15103,77 AVENUE NW,Y,4430,RIO TERRACE,sipiwiyiniwak Ward,708000,53.51048823,-113.5816122,POINT (-113.58161215956461 53.51048823486644),100,,,RESIDENTIAL,,
1027481,46,3812,20 AVENUE NW,N,6150,DALY GROVE,Sspomitapi Ward,152500,53.4517632,-113.4007963,POINT (-113.40079628987434 53.451763204171534),100,,,RESIDENTIAL,,
1069780,,3150,127 STREET SW,N,5464,HERITAGE VALLEY TOWN CENTRE,Ipiihkoohkanipiaohtsi Ward,8739500,53.40403488,-113.5471186,POINT (-113.54711859048801 53.4040348755191),59,40,1,COMMERCIAL,RESIDENTIAL,COMMERCIAL
1207414,404,1939,104 STREET NW,N,5250,KEHEEWIN,Ipiihkoohkanipiaohtsi Ward,104000,53.45067938,-113.4938948,POINT (-113.49389483547701 53.45067937630399),100,,,RESIDENTIAL,,
1023829,,,,N,1200,RIVER VALLEY VICTORIA,O-day'min Ward,271000,53.53898675,-113.5261213,POINT (-113.5261213082615 53.538986748168675),100,,,COMMERCIAL,,
1225945,,1924,108 STREET NW,Y,5250,KEHEEWIN,Ipiihkoohkanipiaohtsi Ward,339500,53.4503643,-113.507475,POINT (-113.50747496860224 53.45036429770676),100,,,RESIDENTIAL,,
1005958,G2,10138,116 STREET NW,N,1150,OLIVER,O-day'min Ward,126000,53.54195418,-113.5218297,POINT (-113.52182973833129 53.54195417542538),100,,,RESIDENTIAL,,
1033570,,18408,96 AVENUE NW,Y,4240,LA PERLE,Nakota Isga Ward,300000,53.53138099,-113.6404726,POINT (-113.64047259020978 53.5313809939706),100,,,RESIDENTIAL,,
1168582,,7214,178 STREET NW,N,4270,LYMBURN,sipiwiyiniwak Ward,161000,53.50606878,-113.6325392,POINT (-113.63253922789065 53.506068779246334),100,,,RESIDENTIAL,,
1071224,,140,WINDERMERE DRIVE NW,Y,5570,WINDERMERE,pihêsiwin Ward,1407500,53.44217779,-113.6278352,POINT (-113.62783516344744 53.44217778502862),100,,,RESIDENTIAL,,
1240878,,9303,166 STREET NW,Y,4590,WEST MEADOWLARK PARK,sipiwiyiniwak Ward,350500,53.52952222,-113.6083142,POINT (-113.60831416644949 53.52952221622433),100,,,RESIDENTIAL,,
1139120,,8413,159 STREET NW,Y,4280,LYNNWOOD,sipiwiyiniwak Ward,323500,53.5183767,-113.5961783,POINT (-113.59617834228659 53.51837670440595),100,,,RESIDENTIAL,,
1263573,,8725,150 STREET NW,N,4230,JASPER PARK,sipiwiyiniwak Ward,296000,53.52019669,-113.5792896,POINT (-113.57928958482147 53.52019668738859),100,,,OTHER RESIDENTIAL,,
1094507,,111,HEALY ROAD NW,Y,5230,HENDERSON ESTATES,pihêsiwin Ward,513500,53.46296136,-113.5981044,POINT (-113.59810438561252 53.462961355851),100,,,RESIDENTIAL,,
1093012,,530,HEGLER CRESCENT NW,Y,5230,HENDERSON ESTATES,pihêsiwin Ward,610000,53.46668493,-113.600197,POINT (-113.6001970120476 53.46668493293022),100,,,RESIDENTIAL,,
1327402,114,13704,24 STREET NW,N,2030,BANNERMAN,Dene Ward,86500,53.60032965,-113.380082,POINT (-113.38008200076702 53.60032965434167),100,,,RESIDENTIAL,,
1158351,,3604,56 STREET NW,Y,6300,HILLVIEW,Karhiio Ward,364500,53.47024099,-113.424895,POINT (-113.4248949960793 53.470240985413255),100,,,RESIDENTIAL,,
1205145,,15930,94 AVENUE NW,Y,4310,MEADOWLARK PARK,sipiwiyiniwak Ward,346000,53.53013862,-113.5964755,POINT (-113.5964755439535 53.53013862043425),100,,,RESIDENTIAL,,
1202597,,9326,157 STREET NW,Y,4310,MEADOWLARK PARK,sipiwiyiniwak Ward,363500,53.53031781,-113.5922496,POINT (-113.5922496102224 53.53031780805883),100,,,RESIDENTIAL,,
1171032,31,1411,MILL WOODS ROAD EAST NW,N,6140,CRAWFORD PLAINS,Sspomitapi Ward,153000,53.44271088,-113.4035385,POINT (-113.40353853627343 53.44271087730231),100,,,RESIDENTIAL,,
1168947,,250,HEATH ROAD NW,Y,5230,HENDERSON ESTATES,pihêsiwin Ward,598000,53.46507684,-113.5996239,POINT (-113.59962390381021 53.46507684483885),100,,,RESIDENTIAL,,
1048057,,7275,152B AVENUE NW,Y,2410,KILKENNY,tastawiyiniwak Ward,338500,53.61429335,-113.4530136,POINT (-113.4530136367766 53.61429335244664),100,,,RESIDENTIAL,,
1179522,,8314,163 STREET NW,Y,4140,ELMWOOD,sipiwiyiniwak Ward,346000,53.51742417,-113.6044946,POINT (-113.60449456820223 53.51742417310461),100,,,RESIDENTIAL,,
1197342,35,7604,29 AVENUE NW,N,6340,KAMEYOSEK,Karhiio Ward,153000,53.46092193,-113.447062,POINT (-113.44706203350451 53.46092193427104),100,,,RESIDENTIAL,,
1277375,,9348,154 STREET NW,Y,4500,SHERWOOD,sipiwiyiniwak Ward,309000,53.52989492,-113.5873051,POINT (-113.58730506376023 53.52989492200938),100,,,RESIDENTIAL,,
1143551,,11823,154 STREET NW,N,4330,MITCHELL INDUSTRIAL,Anirniq Ward,285500,53.57123861,-113.5866061,POINT (-113.58660614054607 53.57123860928701),100,,,COMMERCIAL,,
1105956,,15110,76 AVENUE NW,N,4430,RIO TERRACE,sipiwiyiniwak Ward,20000,53.50933645,-113.5822772,POINT (-113.58227723751538 53.509336450582886),100,,,COMMERCIAL,,
1070309,,1703,156 STREET SW,Y,5465,HAYS RIDGE AREA,Ipiihkoohkanipiaohtsi Ward,1906000,53.41397563,-113.5837786,POINT (-113.58377856054373 53.41397562621994),50,47,3,RESIDENTIAL,FARMLAND,FARMLAND
1272954,,12229,38 STREET NW,N,2090,BERGMAN,Métis Ward,481000,53.57784896,-113.3994934,POINT (-113.39949336593237 53.577848956121855),100,,,COMMERCIAL,,
1175249,,8020,188 STREET NW,Y,4020,ALDERGROVE,Nakota Isga Ward,373000,53.51413989,-113.6455695,POINT (-113.64556945726228 53.51413989382051),100,,,RESIDENTIAL,,
1058171,,146,KINISKI CRESCENT NW,N,6370,KINISKI GARDENS,Sspomitapi Ward,289000,53.48050385,-113.4039981,POINT (-113.4039980906053 53.48050384569853),100,,,RESIDENTIAL,,
1097476,,17724,92 STREET NW,N,2450,LAGO LINDO,tastawiyiniwak Ward,1000,53.63988336,-113.4824307,POINT (-113.48243071776197 53.639883362211386),100,,,COMMERCIAL,,
1216019,43,1503,MILL WOODS ROAD EAST NW,N,6140,CRAWFORD PLAINS,Sspomitapi Ward,130000,53.44341912,-113.4026104,POINT (-113.40261040440224 53.44341912235957),100,,,RESIDENTIAL,,
1162650,,8604,190A STREET NW,Y,4020,ALDERGROVE,Nakota Isga Ward,439000,53.51968743,-113.6517872,POINT (-113.65178717682252 53.51968742812465),100,,,RESIDENTIAL,,
1092741,,1871,151 AVENUE NW,N,2280,FRASER,Dene Ward,243500,53.61199532,-113.3699134,POINT (-113.36991336543426 53.61199531783208),100,,,RESIDENTIAL,,
1099225,,9526,188 STREET NW,Y,4240,LA PERLE,Nakota Isga Ward,313500,53.53111225,-113.6478515,POINT (-113.64785150049947 53.53111225320504),100,,,RESIDENTIAL,,
1061092,,18132,96 AVENUE NW,N,4240,LA PERLE,Nakota Isga Ward,194500,53.53067073,-113.6357851,POINT (-113.63578507800712 53.53067073274137),100,,,RESIDENTIAL,,
1289495,101,6323,172 STREET NW,N,4080,CALLINGWOOD SOUTH,sipiwiyiniwak Ward,91000,53.49898412,-113.6193025,POINT (-113.61930247333459 53.498984120984986),100,,,RESIDENTIAL,,
1116417,,9821,213 STREET NW,Y,4485,LEWIS FARMS INDUSTRIAL,Nakota Isga Ward,823000,53.53708415,-113.68466,POINT (-113.68466003846312 53.53708414832547),100,,,RESIDENTIAL,,
1298355,,9315,167A AVENUE NW,N,2450,LAGO LINDO,tastawiyiniwak Ward,296500,53.62912229,-113.4851859,POINT (-113.48518590936946 53.62912228962816),100,,,RESIDENTIAL,,
1112598,,,,N,4471,TRUMPETER AREA,Nakota Isga Ward,26000,53.58558344,-113.6774547,POINT (-113.67745466295413 53.58558344342523),100,,,COMMERCIAL,,
1095355,,138,HEALY ROAD NW,Y,5230,HENDERSON ESTATES,pihêsiwin Ward,571000,53.46377525,-113.5979609,POINT (-113.59796091799906 53.46377525018015),100,,,RESIDENTIAL,,
1140201,,15702,86 AVENUE NW,Y,4280,LYNNWOOD,sipiwiyiniwak Ward,435000,53.51816165,-113.5921238,POINT (-113.59212377516823 53.5181616490153),100,,,RESIDENTIAL,,
1185529,,4606,127 AVENUE NW,N,2350,HOMESTEADER,Dene Ward,147000,53.58558465,-113.4127811,POINT (-113.41278110068353 53.58558464645093),100,,,RESIDENTIAL,,
1097989,,18008,91A STREET NW,Y,2450,LAGO LINDO,tastawiyiniwak Ward,329000,53.64266659,-113.4788752,POINT (-113.47887516958924 53.64266658531189),100,,,RESIDENTIAL,,
1295245,806,12225,STONY PLAIN ROAD NW,N,1150,OLIVER,O-day'min Ward,122000,53.54632952,-113.5336275,POINT (-113.53362754335504 53.54632952208474),100,,,RESIDENTIAL,,
1336684,,9840,167 STREET NW,Y,4180,GLENWOOD,Nakota Isga Ward,313500,53.53723409,-113.6104744,POINT (-113.61047442579904 53.53723408556462),100,,,RESIDENTIAL,,
1143353,,8314,156 STREET NW,Y,4280,LYNNWOOD,sipiwiyiniwak Ward,335500,53.51676816,-113.5907327,POINT (-113.59073266477424 53.51676815562168),100,,,RESIDENTIAL,,
1080779,,18421,95A AVENUE NW,N,4240,LA PERLE,Nakota Isga Ward,299500,53.53012437,-113.6417161,POINT (-113.64171605121899 53.5301243736299),100,,,RESIDENTIAL,,
1319235,,7611,157 AVENUE NW,Y,2511,MAYLIEWAN,tastawiyiniwak Ward,493000,53.61752967,-113.4601547,POINT (-113.46015468204097 53.61752966693999),100,,,RESIDENTIAL,,
1059435,,129,KINISKI CRESCENT NW,N,6370,KINISKI GARDENS,Sspomitapi Ward,363000,53.47933564,-113.4046669,POINT (-113.40466690472124 53.479335635931605),100,,,RESIDENTIAL,,
1337807,,16703,97 AVENUE NW,Y,4180,GLENWOOD,Nakota Isga Ward,356500,53.53472811,-113.6109742,POINT (-113.61097420599032 53.5347281114851),100,,,RESIDENTIAL,,
1079110,,7803,152C AVENUE NW,Y,2410,KILKENNY,tastawiyiniwak Ward,382500,53.61507536,-113.463397,POINT (-113.46339697254447 53.61507535657522),100,,,RESIDENTIAL,,
1312040,,3578,42 STREET NW,N,6530,MINCHAU,Sspomitapi Ward,170500,53.46633026,-113.4071555,POINT (-113.40715554075486 53.46633026354483),100,,,RESIDENTIAL,,
1178862,,16311,87 AVENUE NW,Y,4140,ELMWOOD,sipiwiyiniwak Ward,340000,53.51918576,-113.604029,POINT (-113.60402901348627 53.51918576369715),100,,,RESIDENTIAL,,
1327196,306,13806,24 STREET NW,N,2030,BANNERMAN,Dene Ward,68500,53.60032965,-113.380082,POINT (-113.38008200076702 53.60032965434167),100,,,RESIDENTIAL,,
1012699,,1032,107 STREET NW,Y,5030,BEARSPAW,Ipiihkoohkanipiaohtsi Ward,425000,53.440728,-113.5025182,POINT (-113.50251816032073 53.44072800497563),100,,,RESIDENTIAL,,
1189315,5B,10050,118 STREET NW,N,1150,OLIVER,O-day'min Ward,258000,53.54033966,-113.5255083,POINT (-113.52550829517108 53.54033965527479),100,,,RESIDENTIAL,,
1304021,,160,WALKER ROAD NW,Y,4360,OLESKIW,sipiwiyiniwak Ward,416000,53.50046001,-113.6080314,POINT (-113.60803143097912 53.50046001496319),100,,,RESIDENTIAL,,
1179894,,,,N,5480,STRATHCONA,papastew Ward,7000,53.52417325,-113.4926579,POINT (-113.4926579174034 53.5241732479624),100,,,RESIDENTIAL,,
1278084,303,3404,18 AVENUE NW,N,6150,DALY GROVE,Sspomitapi Ward,55500,53.44798112,-113.3946058,POINT (-113.39460577652146 53.44798111954748),100,,,RESIDENTIAL,,
1202746,,9306,157 STREET NW,Y,4310,MEADOWLARK PARK,sipiwiyiniwak Ward,377000,53.52938407,-113.5922606,POINT (-113.59226064212984 53.52938406811796),100,,,RESIDENTIAL,,
1184753,,15712,89A AVENUE NW,Y,4310,MEADOWLARK PARK,sipiwiyiniwak Ward,364000,53.52466194,-113.5943918,POINT (-113.59439179825674 53.52466193706927),100,,,RESIDENTIAL,,
1196773,,16106,87A AVENUE NW,Y,4310,MEADOWLARK PARK,sipiwiyiniwak Ward,355500,53.52068197,-113.6005393,POINT (-113.6005392847857 53.520681965186846),100,,,RESIDENTIAL,,
1013192,,1033,106 STREET NW,Y,5030,BEARSPAW,Ipiihkoohkanipiaohtsi Ward,425500,53.4407152,-113.4981344,POINT (-113.49813436078253 53.44071519598684),100,,,RESIDENTIAL,,
1056332,,77,KINISKI CRESCENT NW,Y,6370,KINISKI GARDENS,Sspomitapi Ward,336000,53.47784383,-113.4016436,POINT (-113.40164358881165 53.4778438316997),100,,,RESIDENTIAL,,
1019314,,165,WILLOW WAY NW,Y,4610,WESTRIDGE,sipiwiyiniwak Ward,570000,53.50422658,-113.5996497,POINT (-113.59964965099068 53.504226576752416),100,,,RESIDENTIAL,,
1030865,,3311,138 AVENUE NW,N,2320,HAIRSINE,Dene Ward,154500,53.60004587,-113.3926229,POINT (-113.39262285310896 53.60004586685922),100,,,RESIDENTIAL,,
1007293,,8711,152B AVENUE NW,Y,2260,EVANSDALE,tastawiyiniwak Ward,393000,53.61423194,-113.4751523,POINT (-113.47515232494021 53.614231942744006),100,,,RESIDENTIAL,,
1153543,,7910,159 STREET NW,Y,4140,ELMWOOD,sipiwiyiniwak Ward,320000,53.5132048,-113.597245,POINT (-113.59724503601305 53.51320480473855),100,,,RESIDENTIAL,,
1275981,,9227,91 STREET NW,Y,6040,BONNIE DOON,Métis Ward,344500,53.52813224,-113.4664612,POINT (-113.46646119519065 53.528132243917916),100,,,RESIDENTIAL,,
1194984,,8407,156 AVENUE NW,N,2050,BELLE RIVE,tastawiyiniwak Ward,298500,53.61627203,-113.4721836,POINT (-113.47218356278387 53.61627202710553),100,,,RESIDENTIAL,,
1359900,,10042,158 STREET NW,N,4180,GLENWOOD,Nakota Isga Ward,1403500,53.54055105,-113.5942695,POINT (-113.59426953909457 53.54055105474958),100,,,COMMERCIAL,,
1282896,,10048,154 STREET NW,N,4580,WEST JASPER PLACE,Nakota Isga Ward,1369000,53.54059709,-113.5872873,POINT (-113.58728733434334 53.540597086166265),100,,,OTHER RESIDENTIAL,,
1311026,111,18240,84 AVENUE NW,N,4020,ALDERGROVE,Nakota Isga Ward,83500,53.51773305,-113.6389804,POINT (-113.63898044563302 53.51773305159083),100,,,RESIDENTIAL,,
1007939,,8348,152C AVENUE NW,Y,2260,EVANSDALE,tastawiyiniwak Ward,486000,53.61556966,-113.4707303,POINT (-113.47073026019179 53.61556965675644),100,,,RESIDENTIAL,,
1219328,,8902,169 STREET NW,Y,4590,WEST MEADOWLARK PARK,sipiwiyiniwak Ward,313500,53.52433044,-113.6144547,POINT (-113.6144546848576 53.52433043780364),100,,,RESIDENTIAL,,
1092063,,47,PATRICIA CRESCENT NW,Y,4390,PATRICIA HEIGHTS,sipiwiyiniwak Ward,539500,53.51022792,-113.6084007,POINT (-113.60840069502795 53.51022792202158),100,,,RESIDENTIAL,,
1121755,,14916,84 AVENUE NW,Y,4280,LYNNWOOD,sipiwiyiniwak Ward,376500,53.51715911,-113.579075,POINT (-113.57907503904997 53.51715910543751),100,,,RESIDENTIAL,,
1199074,,18661,61 AVENUE NW,Y,4220,JAMIESON PLACE,sipiwiyiniwak Ward,312000,53.49469112,-113.6470893,POINT (-113.64708926302947 53.49469112329892),100,,,RESIDENTIAL,,
1035955,,9523,178A AVENUE NW,Y,2450,LAGO LINDO,tastawiyiniwak Ward,325000,53.64061001,-113.4895293,POINT (-113.48952927284446 53.640610007707394),100,,,RESIDENTIAL,,
1310044,,9331,150 STREET NW,Y,4500,SHERWOOD,sipiwiyiniwak Ward,348000,53.52938747,-113.5793014,POINT (-113.57930143524526 53.529387471345984),100,,,RESIDENTIAL,,
1040518,,4620,74 AVENUE NW,N,6780,WEIR INDUSTRIAL,Métis Ward,1790500,53.51022812,-113.4131545,POINT (-113.41315445090589 53.510228116059764),100,,,COMMERCIAL,,
1124353,,,,N,1150,OLIVER,O-day'min Ward,8000,53.53987246,-113.5163151,POINT (-113.5163150837986 53.53987246314568),100,,,RESIDENTIAL,,
1084276,,,,N,1150,OLIVER,O-day'min Ward,8000,53.54077191,-113.532136,POINT (-113.5321360279101 53.540771906982826),100,,,RESIDENTIAL,,
1124130,,,,N,1150,OLIVER,O-day'min Ward,8000,53.53987246,-113.5163151,POINT (-113.5163150837986 53.53987246314568),100,,,RESIDENTIAL,,
1318534,,9839,159 STREET NW,Y,4180,GLENWOOD,Nakota Isga Ward,232000,53.5373285,-113.5950884,POINT (-113.59508842778958 53.53732850427898),100,,,RESIDENTIAL,,
1155902,,6715,76 AVENUE NW,N,6260,GIRARD INDUSTRIAL,Métis Ward,3420500,53.51184955,-113.4313099,POINT (-113.4313099069879 53.51184955354534),100,,,COMMERCIAL,,
1165240,,7209,127 AVENUE NW,N,2020,BALWIN,tastawiyiniwak Ward,174000,53.58480987,-113.4525394,POINT (-113.4525394456475 53.5848098738101),100,,,RESIDENTIAL,,
1201631,,15606,92 AVENUE NW,Y,4310,MEADOWLARK PARK,sipiwiyiniwak Ward,343000,53.52693547,-113.5916215,POINT (-113.59162153049272 53.526935465096344),100,,,RESIDENTIAL,,
1297761,912,12841,65 STREET NW,N,2080,BELVEDERE,Dene Ward,63500,53.58718248,-113.4408551,POINT (-113.4408550973522 53.58718248293548),100,,,RESIDENTIAL,,
1087808,,7715,157 STREET NW,Y,4390,PATRICIA HEIGHTS,sipiwiyiniwak Ward,443000,53.51047981,-113.5913676,POINT (-113.59136761198438 53.51047981211754),100,,,RESIDENTIAL,,
1286335,812,10145,121 STREET NW,N,1150,OLIVER,O-day'min Ward,93000,53.5421619,-113.5301833,POINT (-113.53018329065722 53.542161896253226),100,,,RESIDENTIAL,,
1275692,,9544,155 STREET NW,Y,4580,WEST JASPER PLACE,Nakota Isga Ward,305500,53.5327826,-113.589056,POINT (-113.5890559511762 53.532782603734475),100,,,RESIDENTIAL,,
1156553,408,17820,98 AVENUE NW,N,4240,LA PERLE,Nakota Isga Ward,104500,53.53394321,-113.6298969,POINT (-113.62989686412874 53.53394321016487),100,,,RESIDENTIAL,,
1016641,,10462,14 AVENUE NW,Y,5030,BEARSPAW,Ipiihkoohkanipiaohtsi Ward,397000,53.44482375,-113.4971096,POINT (-113.49710955813707 53.44482374881666),100,,,RESIDENTIAL,,
1053685,,3505,41B AVENUE NW,Y,6370,KINISKI GARDENS,Sspomitapi Ward,362500,53.47775725,-113.3943627,POINT (-113.39436267503025 53.477757254130005),100,,,RESIDENTIAL,,
1200302,,18711,57 AVENUE NW,N,4220,JAMIESON PLACE,sipiwiyiniwak Ward,264500,53.49301704,-113.6469117,POINT (-113.64691167393399 53.493017036311805),100,,,RESIDENTIAL,,
1097666,,9414,177 AVENUE NW,Y,2450,LAGO LINDO,tastawiyiniwak Ward,299000,53.63951323,-113.4870111,POINT (-113.4870110753067 53.6395132348296),100,,,RESIDENTIAL,,
1179993,,,,N,5480,STRATHCONA,papastew Ward,7000,53.52417325,-113.4926579,POINT (-113.4926579174034 53.5241732479624),100,,,RESIDENTIAL,,
1222785,,,,N,2160,CLOVER BAR AREA,Dene Ward,144500,53.57339647,-113.339531,POINT (-113.33953097743729 53.573396474882884),100,,,COMMERCIAL,,
1093681,,722,HENDRA CRESCENT NW,Y,5230,HENDERSON ESTATES,pihêsiwin Ward,584000,53.46692696,-113.596225,POINT (-113.59622500780915 53.46692695616846),100,,,RESIDENTIAL,,
1299668,,9244,151 STREET NW,Y,4500,SHERWOOD,sipiwiyiniwak Ward,275500,53.52799021,-113.5820424,POINT (-113.58204235064643 53.527990209445335),100,,,RESIDENTIAL,,
1304401,,9808,150 STREET NW,Y,4580,WEST JASPER PLACE,Nakota Isga Ward,443500,53.53646606,-113.580273,POINT (-113.58027299832784 53.53646606356516),100,,,RESIDENTIAL,,
1123074,,8506,153 STREET NW,Y,4280,LYNNWOOD,sipiwiyiniwak Ward,371000,53.51786302,-113.5860384,POINT (-113.58603836990855 53.51786301995771),100,,,RESIDENTIAL,,
1059153,,185,KINISKI CRESCENT NW,N,6370,KINISKI GARDENS,Sspomitapi Ward,295500,53.48165808,-113.4031062,POINT (-113.40310623877096 53.48165808408255),100,,,RESIDENTIAL,,
1042621,,8945,78 AVENUE NW,N,6360,KING EDWARD PARK,Métis Ward,228000,53.5139118,-113.4664949,POINT (-113.46649488493823 53.51391179848272),100,,,RESIDENTIAL,,
1054196,,3708,41 AVENUE NW,Y,6370,KINISKI GARDENS,Sspomitapi Ward,323500,53.47657557,-113.3978175,POINT (-113.39781746178674 53.47657556775947),100,,,RESIDENTIAL,,
1026723,,1616,BEARSPAW DRIVE WEST NW,Y,5030,BEARSPAW,Ipiihkoohkanipiaohtsi Ward,402000,53.44639695,-113.5131401,POINT (-113.51314011935388 53.44639694603985),100,,,RESIDENTIAL,,
1200328,,18709,57 AVENUE NW,N,4220,JAMIESON PLACE,sipiwiyiniwak Ward,300000,53.49304833,-113.6467989,POINT (-113.64679891060925 53.4930483326599),100,,,RESIDENTIAL,,
1334663,,16804,97 AVENUE NW,Y,4180,GLENWOOD,Nakota Isga Ward,359500,53.53514169,-113.6125113,POINT (-113.61251129796877 53.535141689618946),100,,,RESIDENTIAL,,
1083716,,,,N,1150,OLIVER,O-day'min Ward,8000,53.54077191,-113.532136,POINT (-113.5321360279101 53.540771906982826),100,,,RESIDENTIAL,,
1260272,,9001,153 STREET NW,Y,4230,JASPER PARK,sipiwiyiniwak Ward,438000,53.52325732,-113.5845726,POINT (-113.5845726099084 53.52325731983088),100,,,RESIDENTIAL,,
